老师讲的太详细了， 听了以后茅舍顿开，我决定要按老师说的 ， 预备25 个小时，实现我的 编程能力。 做好功课！ 谢谢老师·,5.0
课程组织分明，由浅入深，是python新手值得看的一门基础课程。只是部分视频上传不完整，或者没有语音，有点瑕疵。,5.0
老师好。我按照你说的方法尝试了一下。每天写一边学习一边做练习题，对我来说很棒。三天下来感觉很棒。学过的东西立刻掌握， 不会忘记，真的非常好。,5.0
老师非常认真，讲的都是要点，一点也不对付，给老师点赞！专业加敬业，棒棒哒！,5.0
"制定了学习计划，我每天学习一部分，不贪多，边学习边做习题，一次一个习题，经过实践，我深有同感！如果……就及假想试着操作！
",5.0
讲的很好，节奏很合适，以前大学上C语言课程的枯燥感几乎没有了，让人愿意主动去学，去思考。,5.0
喜欢老师的讲课， 清晰透明， 一说就懂， 我还需要更多的时间和耐心详细学习。,5.0
喜欢老师讲的课，让我这个医学生也能学会,5.0
课程很棒，很期待后续python应用的其他课程,5.0
不知道为什么会有那么多低评，编程课程本来就是老师讲解知识基本框架和语句，python不像C类语言那么复杂，python简化了很多编程的过程所要处理的事情。学习编程本应该就是自己多练习，多读代码，自己去理解每个实例代码，这些不应该是老师来手把手带你读的。,5.0
嵩老师讲的太好了！真的太好了！思路清晰，剖析清楚，道理浅显易懂，还非常非常的实用！很多技巧，直接拿过来就能用！还有，简直刷新三观，如梦初醒！非常好的一套好课程，真诚推荐给大家！,5.0
讲得内容很多也很实用，非常好的课程，非常庆幸活动。做习题也很快能掌握课堂内容，不错不错,5.0
连续听了几天课 感觉收获很大 点出了没有学好Python 的全部问题 继续听课 调整思路 提高认识 学好Python ,5.0
很受益，感谢老师，现在就是在练习题的地方 处理不好，努力练习起来！,5.0
课程很好，值得学习，但希望课程中涉及到的实操素材可以提供，方便练习。尤其是 Pyyhon123.io  中的习题部分。,5.0
感觉以前都白学了，哈哈，不过正好属于归零心态，更容易接受老师所讲所分析的。真的是浅显易懂。希望18年里Python 能真正捡起来用起来。加油加油！,5.0
第一节课就提供了满满的干货啊，谢谢阿何！ 物超所值！总结出了一套有体系化的规律！！正在学习，每节课都是满满的干货，简直是物超所值，感谢老师！,5.0
请问有教学微信群吗？,5.0
真是太牛了！这课听得上瘾,5.0
"不错,非常适合我这样的小白",5.0
听了几节课，感觉收获满满！！,5.0
进来报名了， 就要学到底， 这是一门好课程。,5.0
课程短小精悍,5.0
沙发，喜欢，加油，等更新,5.0
"老师讲解很透彻，很不错
",5.0
嵩老师讲得非常好。,5.0
很好很好的,5.0
很好，很棒，很强大,5.0
学到新的东西啦，很值,5.0
python无敌啊,5.0
很好很开心,5.0
good!!!!!!!!!,5.0
"国家精品课程？？？怎么评上的？？？
除了第一个男老师讲得稍微生动外，其余两个女老师就是读课件。强烈不推荐，不怕浪费时间就来选这门课。
估计给五分的不是脑子坏掉了就是北理工的托。",1.0
"谢谢老师，听完全部课程，觉得太好了，马上准备行动，遗憾的是咋没早点听这个课呢？之前浪费了多少时间啊！
",5.0
感觉讲的不错， 挺好的， 值得高评分。 ,5.0
老师讲的很好，深入浅出，举例多，很实用，,5.0
"挺棒的，我可能作为一名计算机专业的学生，我要好好坚持下去……
",5.0
老师讲得很棒，语速措辞都很专业。,5.0
课程通俗易懂，结构严谨，老师讲解清晰，效果很好！,5.0
很棒~很细致~,5.0
老师讲的很好！！！很耐心,5.0
这个课程挺适合入门的教学，从无到有，同时也对各种概念讲解的比较透彻。,4.0
之前学过一点C语言，再看Python真的觉得设计的很巧妙，课程设计也是由浅入深，给人一种打开了新世界的大门的感觉,5.0
花了一些时间听完了对PYTHON 的介绍，这课程感觉听 的 的太值了！谢谢嵩老师！支持！赞！！,5.0
简单通俗，很容易上手。感觉不错，下次有课还会来听。,5.0
一口气全听完了，很少听课能听的这么过瘾！！！,5.0
就是太少了，不过都是精华。希望越来越多的课程出现。,5.0
有趣，老师的视频用心了,4.0
"特别好！！！！
",5.0
非常适合编程小白,5.0
行动十坚持确实比天赋更重要，在未来的日子里，愿自己的计算机编程能力 脱颖而出！,5.0
相见恨晚的感觉。本人计算机专业，就是学的少，加油吧！,5.0
"老师講的很好
很棒，对自己的英语提高有很大的信心",5.0
反复多看几次，会有收获的,5.0
学习流行技术,5.0
觉得挺有趣哈！,5.0
老师很儒雅，课程很贴近初学者的思维，很喜欢,5.0
我觉得内容比较新的，讲课的语调和语速都很好。,5.0
简单好学！,5.0
课程简洁，学习效率很高，感觉入手很容易！谢谢老师！,5.0
教学系统设计得很完善。,5.0
作为零基础的学员太说，信息量还是觉得大了点。,5.0
黄天羽老师讲课完全是在应付，代码讲解遗漏好多重要的细节，导致听课时必须暂停，自己去查询某些语句的作用，完全没考虑听课学生的接受程度，希望以后能够改正,3.0
很感谢！遇到嵩老师是好运气，我现在按你的方法学习PYTHON ，因此重拾的信心（这是最重要的）。 羞愧地说，我本来就是计算机专业的学生，但在大学期间，我那时是越来越讨厌编程。 也许是本来就有基础，现在按嵩老师的方法，感觉事半功倍。谢谢嵩老师的分享,5.0
老师讲的很细致,5.0
老师讲的很细致,5.0
很满意，有视频就满意了，更何况还分了小目录！,5.0
这是一个很棒的python入门课程，能够面对0基础的很难得的开课思维。,5.0
每个教学视频都非常短，适合把零散时间充分利用起来。老师教课也很仔细，言简意赅的表达了相关概念。,5.0
刚开始学习，零基础，希望能通过课程发现一个新世界。,5.0
很基础，讲得很好，有条理。,5.0
嵩天老师讲 的挺好的，适合初学者,5.0
听了嵩老师的前半部分课程后，编程水平可能不会有明显提高，但是对PYTHON的学习已经不再恐惧了。嵩老师推荐的学习方法和学习教材我个人感觉超级好（最起码比学校的课本要好）。常感谢嵩老师，不论我在以后在编程上是否能学有所成，学有所用。,5.0
课程安排的很好，不知不觉中就学完了。,5.0
重在坚持，方法论给了，实践还是要自己去学习，苦于不能坚持，老师的方法没毛病。实践是检验学习的基础,5.0
课程很好，带来了启发,5.0
很喜欢现在的课程，另老师的声音好听,5.0
目前见过质量最高的Python教学视频。,5.0
实时性强，随到随学，选择自己喜欢的老师！,5.0
学习到了初步的Python知识，继续学，希望学到更多。,5.0
摩尔定律讲的内容 挺有意思 ，老师分析的不错·！ 厉害~！赞一个,5.0
嵩老师的教程真是超级好，那个节奏掌握没有话说，一秒都不多余，好效率，方法也是超级好，打算实践一下,5.0
非常好的。。,4.0
看了视频，觉得用嵩老师教的方法，一定能学好！加油！,5.0
第一次赶上直播，第二次体听课，园林专业生，希望感受真正的理科，哈哈哈哈,5.0
"课程不能讲究循序渐进，看得出来被删减了很多，不知道为什么要删减内容，就是为了让课程时间更少？对于学生，更少的课程时间换来的是课下自己的更多倍时间的学习，得不偿失,两个女老师读课件读的很好，读课件给5分！",1.0
666666,5.0
"我有一个小想法：在教授这类编程语言的课程的时候。教课视频可否不要沦为课件.PDF的MP4版。不要花那么多的精力宣读一些概念。
请老师在视频里多录一些敲代码的过程、故意敲错一些代码、引导学生识别编译器给出的错误信息、以及如何快速定位修正。

我学编程遇到的最大问题就是照抄都能抄错，然后还不明所以，找半天找不出来哪错了。

当然了，课件都是精华，清晰指出了Python的一些特性，如果我能熟练掌握Python的一些常用语法及基础特性，这些课件就变得非常有用了。
",3.0
这门课基本上就是简单地在课件里罗列了一堆functions和samples,3.0
评分有问题,2.0
"没遇上开课，课程结束后跟着课件看的，目前只看了两周，说说想法：
比起上新课感觉更像期末考试前梳理知识点的复习课，“同学们这一部分要考的啊回去好好复习”的那种",3.0
"老师讲的很仔细，视频做得很好，整体有美感！老师小心翼翼的解说和宽慰让人不那么畏惧编程的难度，体现了对新手的关照。谢谢老师们！
但是有些小小的建议：
1.视频有些只有6s的开篇却没有内容，如环境配置章节的mac，Linux篇；
2.希望老师列举一下新手常犯的错误演示给我们并传授解决之道，因为有时候自己出现错误，有错误提示却不知道错在哪里，真的很恐慌。希望课题组采纳，不胜感激！",5.0
老师讲得挺不错的,5.0
强烈建议老师一个课程的时间拉长一点。讲一小会儿就要进行下一个课程视频了，体验感极差。,3.0
"北理嵩天老师的python课，浙大翁恺老师的C与Java课都挺好的，他们都是由浅入深的将编程将给学生，让学生最开始不会畏惧编程从而觉得编程很难（虽然是有点难吧），让所听他们讲课的学生几乎都能听懂，当之无愧的好老师。他们知道如何将自己的编程知识如何教给并教会学生，希望慕课上能多一些这样的好老师，现实教学中也能多一些这样的好老师，而不是忙于科研与职称，不研究教学手段与方法，这样即使自身具有很高的知识容量，可能懂的学生却没有多少，所谓老师，最初的目的不就是教书育人吗？
同时也十分感谢这些课程背后的所有工作人员老师的尽心尽力，一起完成了慕课的制作，没有背后的这些老师的努力，作为学生，我们也不可能免费享受这些优质的教学资源。",5.0
课程略显枯燥，视频时间太短，做成一个大视频更方便观看。,3.0
自己太笨，视频没有解说太多，实操跟不上节奏。再多看几遍。老师讲的细致，我还是很喜欢这位老师的。,5.0
课程组织合理，讲解通俗好懂，嵩天老师才高八斗，技术融通，为他和团队点赞,5.0
早就想学学Python，偶然机会找到MOOC课程，刚看了一次，感觉很好！,5.0
啊啊 这个课程的学习 习题的方法，适合了不同需要的人，真是太棒了，爱您。,5.0
那个说给五分都是北理工的托和脑子坏掉的人的人是哪个？我看你才是其他学校来的托吧？明明是讲的很好你却这么有侮辱性未免有点太让人愤怒了吧？各位同学同意一定要赞！,5.0
非常棒哦，只是在实操当中，比如进入python123.io完成作业时，总是会出现一些bug，比如本次，刚完成练习部分提交后，作业已经显示：已提交，分数为0，并且不再能提交。另外视频中有些只有6秒，不知是确实过度视频还是漏了一些内容。略有遗憾，但还是很感谢哈,4.0
很好的查漏补缺,5.0
讲的比较详细，适合新手,4.0
"我是小学科学教师兼科技辅导员，报着想自己学并且带学生一起学Python的想法。先是买了一堆各种教程，试看了许多视频教程，都没有合适的。偶然间试试MOOC上有没有教程。上来就没走了。现在正带领9个小学生，奋斗在第六周课程上。
忠实的评价：这个课程是让小学五年级学生都能听懂的课程。体系最科学，实例最具代表性，贯穿的是整个Python基础。
不过由于加入学习比较晚，加上带着学生学习，很多章节我都要反复听n遍。我可能不能按时完成，获得证书了。",5.0
不愧是国家精品课程，看了很多Python入门书，相比而言，不如看嵩天老师讲析几个代码示例呢！,5.0
授课方式新颖，这份课程很让人期待，有种耳目一新的感觉,5.0
非常感谢老师的讲解，我是一个工作多年的在职人员，以前一向是自学编程的，听嵩天老师讲课，有一种一下就明白了的感觉，好老师，必须给一个赞，五星不可少，谢谢老师。,5.0
讲的很好，很仔细，很简单也很有逻辑,5.0
不错，课程很好，就是每集太短了，不过瘾，可以考虑时长稍微长一点，这样用户体验可能会更好,5.0
给想要学习Python语言基础的小伙伴强烈推荐这门课程，老师设计的循序渐进的授课方式很好。通过这门课可以非常系统地学习这门强大的编程语言。,5.0
非常感谢嵩老师和各位老师，精心准备这么好的课程，还有自助作业和测验检验自己学习的成果，非常方便！每节课都很用心，老师用很巧妙的方法提起了自己的好奇心， 这种“想学的冲动”特别难得！没本事考上北京理工大学，能免费学习到这么好的课程！非常感激！,5.0
"一方面，感谢老师免费提供这样一门课程供广大学子/就业人士学习，授课质量也在水平内，同时结合python123给了大家很多练习的机会。
另一方面，不知道之前是不是也存在这样的情况，作业出现烂尾，严重拖期，也没有任何正式说明，让人有点失望。",3.0
通过各种实例分析，有效帮助理解代码用法，讲解清晰，例题合理,5.0
"虽然还没有学完，每天下班和早上早早起来学，进度还是很慢，感觉时间不够用啊…。
996的上班，做着重复单调的工作，知道慕课有python，突然感觉世界开始明亮，充满了希望。
嵩老师的课我都想学，十年前读大学的时候还没有这么好的平台可以学到自己喜欢的课程，感谢嵩老师，感谢慕课平台。",5.0
这是我听过最好的慕课  没有之一！ 超级赞！,5.0
好的事物就会让你产生“后悔没有早点打开！”的想法。本来只是由于某方面需求随便打开看看，没想到三天就学完了，自己也对Python有了初步了解与兴趣。其实这门课程已经在我的学习计划中搁置了半年了，希望大家可以及时利用现在丰富的资源，而不是像我一样当一个资源收藏者。,5.0
吹爆嵩天老师，讲的详细，思路清晰，例子都很有趣，受到了很多启发，希望能学好python，然后进阶机械学习,5.0
"for i in range(999):
    print(""很棒!\n学会了Python语言!\n谢谢老师！"")",5.0
老师教的很好，课程虽然精度慢，但是仿佛回到了大学，读书的时候能听到这样的课就好了。,5.0
不用花钱就可以和名师学习，那是有多开心！重点，老师讲的很认真，也很耐心，逻辑性强，只要用心好好学习，都是很清楚明了的。,5.0
讲的真的非常棒！,5.0
我是第二次听这门课，第一次初学，也没有认真下功夫，因而没有过。然后自己自学了一段时间，期间编写了100个左右的python小程序，有点感觉后，想系统的学习一下python于是又选了嵩老师这门课。给我的感受是，相比上一次，这一次的改动比较大，前后课程的联系更加紧密，层层深入，课前小结和课后总结环节带着我们去巩固复习；实例选的恰到好处，我想只要认真努力，学起来并不是那么的费劲。加油，加油,5.0
分享一个学习编程特别好的视频教学网站 www.cxyschool.com  （用IE浏览器打开，其他浏览器不好使）,5.0
缺少书面可下载课件,2.0
反反复复学习，反反复复练习。零基础，只能这样。,5.0
深入浅出，非常接地气，非常好用，非常好学！,5.0
"这是我见过讲的最通俗易懂，由浅入深的python课程，嵩天老师太赞了！！！
希望不要关闭课程啊，有很多小伙伴在开课时间之外学习呢~",5.0
课程很好，我会更加努力,5.0
课程安排紧凑合理，收获颇多。,5.0
感谢老师，外专业小白收获很大，特来评价，谢谢嵩天老师。,5.0
很棒的python入门课程，有很多有趣的案例,5.0
讲得真的很一般。,1.0
作为小白入门课实属精品，学习该课程能够对python的基础语法有了基本的掌握。希望老师添加关于class“类”的这一部分的内容，发现课程缺少这部分。,5.0
很不错的课程，超级棒,5.0
超级好的一门课程收获很多,4.0
感觉上手很快容易懂,4.0
有基础知识，有实例操作，还有测评，老师讲解语速度也合适，非常好，期待更高阶的讲解。,4.0
超级赞的老师和幕后团队老师们,5.0
我是老年人，听得懂但记不住！,2.0
"嵩老师好帅
",5.0
循序渐进，讲的很详细，便于自学，效果非常好。,5.0
"可以有更多的作业，给那些比较闲的人，练习一下
",4.0
还能说啥嵩天老师牛皮,5.0
Python是世界上最好的语言（手动狗头）！！！,5.0
老师讲的通俗易懂、循序渐进、挺好的,5.0
课程讲的非常好,4.0
嵩天老师讲的太好了，循序渐进！,5.0
"学习这个课程能参加计算机二级吗
",5.0
学习了两期了，上一期可惜没拿到证书,5.0
看过这么多慕课，再也找不到一门这么简洁，清晰，有字幕的课了。授课方式极佳，老师形象也好。真心舒服，爱了,5.0
老师讲的很好，例子举得也很好，人长得也帅，bgm也好听，好就完事了！,5.0
课程很不错哦 老师讲的很有趣哦  很好理解,5.0
老师讲的很透彻，很不错,5.0
不愧是北京理工大学的python讲师，认真学习课程，结束后是真的可以写出100行代码的，可以入门python了,5.0
讲的真的非常好 ,5.0
我是中南大学研究生，平时写C  /Java的语言，之前一直没碰过python。第一次接触python就是上的嵩天老师的网络爬虫课程（也是国家精品课程嘛），觉得老师讲的非常好。又回过头补充看《Python语言程序设计》，真的是印象深刻，受益匪浅，不仅仅是编程方面，还有天天向上的力量、爬虫、绘图、编程别人不会说的概念、基础知识、举一反三环节等，课程体系很完备。希望嵩天老师以后多多出课程，持续关注您！,5.0
这是我看的最好的一门课，逻辑清晰明了,5.0
第一次用  感觉还可以,4.0
非常适合大学生在线学习，期待更好的你,3.0
"2019难忘的夏天
print (""hello world"")",5.0
老师讲的简单易懂，语言很专业,5.0
非常不错，激发了我学编程的兴趣,5.0
"shou yi  fei qiang
",5.0
一起奇妙的研学之旅,5.0
老师讲课内容很仔细。,5.0
学到很多，收获满满,5.0
课程非常的用心，简单易懂，我从一个python小白，通过连续1周的集中学习，基本对python语法有一定的了解和掌握，已然开始慢慢喜欢python。希望自己后续按照嵩老师建议的学习路径和规划，继续深度学习python语言。谢谢北京理工大学的教师团队，为你们辛勤的付出点赞。,5.0
"哭着学完c/c   , 现在学Python 竟然笑出了声。",5.0
棒棒的sha,5.0
非常好的一个python，学习课程。老师从根本原理上去讲解知识，很容易记住，学习过程也轻松。相比于网上其它python教程一上来就给你介绍这个那个概念，简直好到爆。,5.0
本来以为只是一般的教学培训课，一路学下来感觉干货很多，不但从教学理念，而且从教学技能都有了很大的提高！,5.0
我还能说啥呢，都给五星了,5.0
很好，讲解的内容很生动，也学习到了很多的东西,5.0
课程很棒，主要是能结合实际的例子去讲授会增加趣味性，减少枯燥性，是一门很好的课程，大力支持,5.0
很喜欢，感受到了python的魅力和强大，给的栗子和资源也很好用，但是有些库或者方法，现在已经无法使用了，但课程里还是在教旧的库或方法（例如制作词云的时候用到的scipy.mise里的imread方法，现在已经不能用了，后来我是换了imageio库里的imread方法继续使用的），希望老师能快点更新这些内容。还有就是有些库的安装其实是比较麻烦的（比如wordcloud库，它在命令行下用pip直接安装是会报错的，后来我也是自己去下载已编译文件安装的，但是真的花了我好多时间），希望老师也能对这方面能给一些资源或方法，让我们能更轻松的得到这些库。,4.0
感觉老师讲的挺好的，练习也到位，很有收获,5.0
开始学的很轻松，后期得多看几遍,5.0
"emm目前看过免费课程中最好的一个了
但是在第七章作业及学习资料中第一个ppt中第11页有个小错误
应该是空集合用set()建立",5.0
清晰明了，好玩有趣。,5.0
讲的很基础，非常适合我这种没有学过的小白,5.0
太快了把。,1.0
很NICE,5.0
"我的感受是这门课对小白非常非常友好，只要按照课程从前向后听就可以保证后面的内容不会有不知道的地方，因为前面没讲到的后面绝对不会理所当然的当作听着知道讲下去，稍微超出听者知识水平的地方都会说明白或者说""不明白也没关系""。而且没有什么枯燥的感觉，而且嵩老师特别深入浅出，把握重要信息，讲给学生。",5.0
内容很好，很详实。分章节学起来比较有节奏，章节里面有小节，可以碎片化学习。赞~,4.0
学到很多知识,5.0
非常好，希望有更多类似课程,5.0
老师讲课思路清晰，讲课内容由易到难，循序渐进，这种上课模式还是非常不错的！,5.0
非常好好，字数不够，我再说一遍非常好,5.0
讲的还行，视频剪的太碎了,4.0
题目可以难一点吗,5.0
老师讲的很好,5.0
受益匪浅的哈,5.0
和之前学习的课程枯燥感不一样，这些老师的讲解，真的非常容易让学生听进去，听进去是学进去的前提,5.0
超级棒！老师上课很有趣，很用心，体验感很好，是我到目前为止上过的最好的课程。真的超级棒！！！认真按照老师的要求来，真的可以学到很多。,5.0
"The teacher is very good at teaching ,which makes me very believe in him.
In a word , i like the teacher.",5.0
内容由浅入深，非常容易理解，尤其是画图形那部分的设计，很吸引人，可以扩展出多种图形的画法，温度转换内容的设计，通过简单的案例，就学习了非常多的python知识，感谢老师们的精心设计!,5.0
人生苦短，我选Python,5.0
nice！！！,5.0
嵩天老师以及为我们带来这门课的所有老师辛苦了，讲得真的太好了！让我又有了重拾编程的勇气，谢谢你们！期待给我们带来有关Python更广、更深的内容！,5.0
嵩天老师讲得很不错 条理清晰 通俗易懂,5.0
课程视频录得很精致，老师讲课很精彩。,5.0
和Java一样，非常好,5.0
课程通俗易懂，结合各种案例，并举一反三能够以极大的兴趣对各知识点快速掌握并应用~,5.0
从Bilibili的弹幕中知道嵩天老师的这个python课程，课程的设计和讲解都十分优秀，让我这想学会python的编程小白，快速有效的掌握python语言的使用和编程思维,5.0
老师的教学内容，深入浅出，容易理解，很能吸引我继续学下去。只是我看到这个课程时间比较晚，已经结课了，所以部分的下载链接上的内容下不到了。,5.0
"嵩天老师讲课深入浅出，把很多基本原理给解释清楚了，而不仅仅教你怎么去应用，这点很重要，很多课程这点做的不够好。

希望嵩天老师有时间的话，可以再开一个课程，讲解一下python高级用法，例如 面向对象，生成器，装饰器等，自学的时候感觉不太好理解。

谢谢嵩老师",5.0
老师讲的太棒了，内容清晰紧凑，知识点的提示对初学者非常友好,5.0
希望老师能详细多讲一些python代码，以加深印象和理解。,5.0
老师讲得非常好,5.0
通俗易懂 由浅入深 逐级递增 ，建议将相关的英文字母缩略顺口带出，比方说turtle.fd() fd应该是forward的缩写，如此甚好,4.0
学习到python的第8周，但是还没有开始这一周的内容。之前学习编程之类的太理论了，这次运用python自带的idel进行练习，但是自己写程序经常报错。课后的python123的习题，选择题还好，编程题自己苦苦思考了半天，还是0分，就很自闭了吧。不过有题目促进自己往前赶进度，还是挺好的事情吧。在平时学习中，每次看见shell界面的那些错误类型，心里面都很累啊。之前学习过c语言，但是也仅仅停留在通过考试的程度，但是实际应用却一丁点都不会。现在阅读很多优秀的算法，但是无从下手。希望自己能够坚持下来吧。,5.0
这个教程真的很好，我服啦,5.0
老师的讲解很详细，循序渐进，很好。,5.0
老师讲的课非常棒，有课堂实践也有课后习题检测，非常到位了,5.0
"正义的地球人，举起你们的双手，跟着我一起大喊：""""""Python No.1!!!!!!!!!""""""",5.0
非常好的课程，谢谢老师！,5.0
"在慕课里的质量算非常高了，还有配套的学习与考试网站、交流群等，一应俱全。
不过受限于慕课的碎片化学习定位与理念，不会讲的太细，还是需要自己配合一定量的自学的。",5.0
学习容易上瘾，不学习就觉得不自在，总觉得缺点什么？,1.0
很好，我很喜欢,5.0
嵩老师的课程设计以及详尽的知识点讲解，让我受益匪浅。还有就是嵩老师的个人魅力很强！,5.0
老师讲的超级好，对于计算机菜鸟来说也很好理解，编程中的一些问题，自己琢磨琢磨和上网查了查资料也能弄明白，很实用，受益匪浅！,5.0
强化了基础知识的理解，老师语言简练，直击核心，特别的棒，感谢老师辛苦授课！！！,5.0
"来中国大学MOOC平台选课到现在的把课程全部看完，学到不少东西，从原来的好奇  懵懵懂懂到懂并理解。得原来Python这么神奇，Python是什么？就是蟒蛇啊，（啊哈哈哈~）我从该课程（《Python语言程序设计》）理解到，Python是理解性的数据分析。（当然这里是我自己理解的可能是错的，忘纠正）学会了turtle库的使用，我画了海绵宝宝；在这里我敢肯定的是我在turtle程序语法的绘制图的理解中 满分10分、我能给自己6分；（我说完这句话，我既然有点飘了）今天是五月12号，刚好我给我亲爱的妈妈绘制了玫瑰花，呀~把我妈乐坏了！
对，没错我感觉这门课很不错！
这门课程是我在由我的指导老师的推荐下，来到中国大学MOOC，选中的《Python语言程序设计》国家精品，然后我推荐给你们！
  这门课是有嵩天老师等老师们指导的可以，特别适合我们这种萌新、小白去学习的！",5.0
本系列课程最大的优点是层次分明，学起来知道哪里是哪里，心里倍儿清楚。作为一门入门课是够了。老师还提供了数据、机器学习、爬虫等的免费课，供进阶使用。今年八九月份还会出精通python的书，真的超赞，要知道一本好的教材胜过千言万语。另外，缺点比如视频没有字幕、ppt课件更新了但视频没更新、测验具体发布时间不确定等。,5.0
课程内容连贯性较好，但是个人认为，在整体学习之后再完成练习，会比较好；在听讲一课后直接联系，对于新手而言还是有难度的 。,5.0
"知识点紧凑，条理分明，清晰，编排合理，老师们，辛苦了~
",5.0
老师讲的很详细，用demo辅助理解，很好,5.0
好哈好啊好,5.0
很好，特别喜欢嵩老师！,5.0
"哈哈老师的课程的课程设计很好呢
",5.0
讲得非常好,5.0
老师讲的耐心，考虑到了没有编程基础的人，也让有C/C  基础的人更快理解，实例选取很有意思,5.0
嵩老师很温和，语速也很舒适,5.0
讲的节奏有些慢。,4.0
有的老师说不清哪里好，但就是喜欢他的气质，再喜欢他的课程~,5.0
课程讲解进度一环扣一环，代码实践很有意思，知识与实践相结合。,5.0
"1.视频剪辑做的很棒，可以说是赏心悦目。
2.视频内容比较精炼，题材新颖有趣。
3.循序渐进，由浅入深。",5.0
挺好的，认真学习！,5.0
不行没有PDF,1.0
激发了学习的兴趣,5.0
老师很赞  太棒了,5.0
课程模块清晰，实例讲解详细，适合初学者,5.0
Python123有很多bug,1.0
嵩天老师讲课真的太棒了，长得温文儒雅。很有师者风范。我一定要跟着老师把python学好。不过有一点我建议老师可以改进一下，就是课后习题可不可以设置一个讲解环节啊。每个章节的课后习题设置一个讲解环节，这些视频设置一个视频锁，只有那些做完了练习的人才能看讲解视屏。这样我觉得更好。更能帮助大家学好python。,5.0
老师讲课生动有趣,5.0
"非常好
是的",5.0
课程由短视频组成，不易产生疲劳感。每章都有复习与概述，学起来很轻松。例子，扩展知识精挑细选，不仅仅只是教学python，也在潜移默化的培养好的思想与习惯，鼓励我们坚持下去，比如天天向上的例子，感受到了老师的良苦用心！这是我迄今为止最满意的一门网课，感谢老师！,5.0
重点突出、层次分明、通俗易懂，受益匪浅！,5.0
课程简单基础，很适合初学者,5.0
我觉得这门课的唯一缺点就是讲得太过详细了,5.0
老师非常好，所选用的实例和模块很有启发性，很适合编程小白入门和培养兴趣,5.0
教学由浅至深，通俗易懂，非常适合初学小白！！ 感谢嵩天老师！！,5.0
现在主要在听嵩天老师的python语言程序设计，做的网络课程很用心，讲的也很细致入微，每个知识点讲的都挺透彻的，而且最让我欣慰的是不像一般的课程，听起来比较有趣味性。谢谢中国大学mooc提供这么一个平台，让我这种已经离开大学的大学生还能及时的冲一冲电。,5.0
老师讲的很透彻，逻辑清晰，表达准确。作为一个python小白，五周内已经有不少收获。还购买了老师主编的教材作为参考，很好的辅助书。希望自己尽早入门python，谢谢慕课，谢谢嵩天老师及团队！,5.0
挺不错的，持续学习中,5.0
很棒，崇天老师讲的浅显易懂，教学方法也很好，书编的也非常基础,5.0
讲解的非常到位，配合自己看的书，很好的掌握了，真的很棒,5.0
之前N次想学学python，又N次的放弃，究其原因主要是学习没有正向反馈，导致觉得太难，进而无法坚持下去。而北理工老师们这门python课程，我已经坚持学习了3周，由浅入深体系化，每一章还都会配备精选的习题。看来这一次，终于能实现自己的小目标了。,5.0
老师讲的挺好，我听的也很认真，感谢慕课平台，感谢各位老师免费的、无私的精品课程的分享。,4.0
寓教于乐，每次都有感兴趣的实践，非常吸引人,5.0
"不枯燥，有实例，有思考，激励自己不断尝试，思考。
唯一不足，学习内容与练习检测 之间的跨度大，还需要借助课本，不利于初学者入门。",5.0
老师的课程讲的非常棒，喜欢！,5.0
能不能给六星，如果有的话，我能不能给七星，如果有的话，我能不给（此处省略一万字）,5.0
强烈推荐想学习python的人看这个课程。嵩天老师解释各种含义是都是比较符合大众认知的，完全可以很轻松的get到要点。还有python123这个平台，两者配合使用， 1＋1>2的效果！,5.0
课程很基础适合小白学习,5.0
老师讲得非常好，深入浅出,5.0
受益匪浅！,4.0
非常不错，获益良多,5.0
授课内容丰富，但对于初学者而言还是有一定难度的，有些地方不是特别详细，做课后练习的时候体现的特别明显,4.0
老师讲课特别简洁，干货多多,5.0
本课的体系结构很好 老师讲的也很清楚 感觉自己回到了校园时代听课的感觉,5.0
"受益匪浅，会继续学习的
",5.0
很好，知识点密集，结构合理。受益匪浅,5.0
讲解的详细 易懂,5.0
老师超级棒，非常适合初学者,5.0
真的很不错,5.0
"很适合入门
",4.0
感谢所有的工作人员,5.0
老师讲的很详细，感觉到了编程的乐趣,5.0
课程通俗易懂，由浅入深,5.0
"很棒，实用
",5.0
"不错，讲的很有条理，系统地、由浅入深的讲解，很适合初学者。
哪里能找到习题和提交作业？我已在 python123.io 注册，找了n次，也没找到与本课程关联的习题作业。",5.0
nice还不错的,5.0
推荐推荐推荐,5.0
基础知识讲的很透彻,5.0
老师讲解精炼、实用，非常棒，谢谢老师！,5.0
嵩老师讲的特别详细，对这门课产生了浓厚的兴趣,5.0
非常不错，大局观强,5.0
在wh一直亮着,3.0
超喜欢嵩老师，课程设计很用心，内容讲的也很清楚，有讲有练学起来很快，也不容易忘，而且老师不仅讲基础，还讲了我们自己如何去拓展学习，以及说到了编程语言只是工具，要服务于目的，非常认可，总之点赞！,5.0
希望能够坚持学习下去,5.0
由浅入深，循序渐进，很有成就感，对有c基础的比较友好，不知道没学过编程的小伙伴感觉怎样,5.0
有料，能学到东西，需要自己多思考多练习。,5.0
老师讲的很好,5.0
很好很强大,5.0
很不错，不过老师说话有时候会平舌翘舌口胡呢hhh,5.0
内容完整，有条理。,5.0
